# IAZAHLN,IAZAHLF,AT0(3),FCOR(3),FCOR1(far),FCOR2(near), fcor2_1,fcor2_2
#  2160   61  1.00  1.00  1.00    1.39   1.41   1.39   1.64  0.842   1.00  1.00
# Table for near sidelobes (IAZAHLN rows)
# AP1,AP2,AT1,AT2 cell edges (phi_low, phi_high, radius_low, radius_high)
# also used to calculate solid angle
# Factor (only one column is used!): "Gain"
# AP1,AP2,AT1,AT2,AG //  IAZAHLN CARDS  FOR NEAR SIDELOBE REGION
  60.00  65.00   3.38   3.50    0.4655530300E-01    0.4655530300E-01
  65.00  70.00   3.38   3.50    0.1210874540E+00    0.1210874540E+00
  70.00  75.00   3.38   3.50    0.8059205410E+00    0.8059205410E+00
  75.00  80.00   3.38   3.50    0.1705757020E+01    0.1705757020E+01
  80.00  85.00   3.38   3.50    0.2108979460E+01    0.2108979460E+01
  85.00  90.00   3.38   3.50    0.6156912330E+01    0.6156912330E+01
  90.00  95.00   3.38   3.50    0.6938843250E+01    0.6938843250E+01
  95.00 100.00   3.38   3.50    0.2108979460E+01    0.2108979460E+01
 100.00 105.00   3.38   3.50    0.1705756780E+01    0.1705756780E+01
 105.00 110.00   3.38   3.50    0.8059206010E+00    0.8059206010E+00
 110.00 115.00   3.38   3.50    0.1210874620E+00    0.1210874620E+00
 115.00 120.00   3.38   3.50    0.4655529560E-01    0.4655529560E-01
 120.00 125.00   3.38   3.50    0.1142788830E+00    0.1142788830E+00
 125.00 130.00   3.38   3.50    0.4007453320E+00    0.4007453320E+00
 130.00 135.00   3.38   3.50    0.5646394490E+00    0.5646394490E+00
 135.00 140.00   3.38   3.50    0.5698649290E+00    0.5698649290E+00
 140.00 145.00   3.38   3.50    0.4007452430E+00    0.4007452430E+00
 145.00 150.00   3.38   3.50    0.1142788450E+00    0.1142788450E+00
 150.00 155.00   3.38   3.50    0.4655531050E-01    0.4655531050E-01
 155.00 160.00   3.38   3.50    0.1210874390E+00    0.1210874390E+00
 160.00 165.00   3.38   3.50    0.8059205410E+00    0.8059205410E+00
 165.00 170.00   3.38   3.50    0.1705757020E+01    0.1705757020E+01
 170.00 175.00   3.38   3.50    0.2108979460E+01    0.2108979460E+01
 175.00 180.00   3.38   3.50    0.6156912800E+01    0.6156912800E+01
 180.00 185.00   3.38   3.50    0.6938843250E+01    0.6938843250E+01
 185.00 190.00   3.38   3.50    0.2108979700E+01    0.2108979700E+01
 190.00 195.00   3.38   3.50    0.1705756900E+01    0.1705756900E+01
 195.00 200.00   3.38   3.50    0.8059206010E+00    0.8059206010E+00
 200.00 205.00   3.38   3.50    0.1210874620E+00    0.1210874620E+00
 205.00 210.00   3.38   3.50    0.4655531050E-01    0.4655531050E-01
 210.00 215.00   3.38   3.50    0.1142788680E+00    0.1142788680E+00
 215.00 220.00   3.38   3.50    0.4007452430E+00    0.4007452430E+00
 220.00 225.00   3.38   3.50    0.5698649290E+00    0.5698649290E+00
 225.00 230.00   3.38   3.50    0.5646394490E+00    0.5646394490E+00
 230.00 235.00   3.38   3.50    0.4007453020E+00    0.4007453020E+00
 235.00 240.00   3.38   3.50    0.1142788830E+00    0.1142788830E+00
 240.00 245.00   3.38   3.50    0.4655529190E-01    0.4655529190E-01
 245.00 250.00   3.38   3.50    0.1210874540E+00    0.1210874540E+00
 250.00 255.00   3.38   3.50    0.8059205410E+00    0.8059205410E+00
 255.00 260.00   3.38   3.50    0.1705756780E+01    0.1705756780E+01
 260.00 265.00   3.38   3.50    0.2108979460E+01    0.2108979460E+01
 265.00 270.00   3.38   3.50    0.6938842770E+01    0.6938842770E+01
 270.00 275.00   3.38   3.50    0.6156912330E+01    0.6156912330E+01
 275.00 280.00   3.38   3.50    0.2108979460E+01    0.2108979460E+01
 280.00 285.00   3.38   3.50    0.1705756900E+01    0.1705756900E+01
 285.00 290.00   3.38   3.50    0.8059204820E+00    0.8059204820E+00
 290.00 295.00   3.38   3.50    0.1210874320E+00    0.1210874320E+00
 295.00 300.00   3.38   3.50    0.4655529930E-01    0.4655529930E-01
 300.00 305.00   3.38   3.50    0.1142788530E+00    0.1142788530E+00
 305.00 310.00   3.38   3.50    0.4007453020E+00    0.4007453020E+00
 310.00 315.00   3.38   3.50    0.5698648690E+00    0.5698648690E+00
 315.00 320.00   3.38   3.50    0.5646395090E+00    0.5646395090E+00
 320.00 325.00   3.38   3.50    0.4007453620E+00    0.4007453620E+00
 325.00 330.00   3.38   3.50    0.1142788530E+00    0.1142788530E+00
 330.00 335.00   3.38   3.50    0.4655530680E-01    0.4655530680E-01
 335.00 340.00   3.38   3.50    0.1210874770E+00    0.1210874770E+00
 340.00 345.00   3.38   3.50    0.8059206010E+00    0.8059206010E+00
 345.00 350.00   3.38   3.50    0.1705756900E+01    0.1705756900E+01
 350.00 355.00   3.38   3.50    0.2108979700E+01    0.2108979700E+01
 355.00 360.00   3.38   3.50    0.6156912800E+01    0.6156912800E+01
   0.00   5.00   3.50   3.62    0.4875477310E+01    0.4875477310E+01
   5.00  10.00   3.50   3.62    0.1497081640E+01    0.1497081640E+01
  10.00  15.00   3.50   3.62    0.1249340420E+01    0.1249340420E+01
  15.00  20.00   3.50   3.62    0.6696380970E+00    0.6696380970E+00
  20.00  25.00   3.50   3.62    0.1138915720E+00    0.1138915720E+00
  25.00  30.00   3.50   3.62    0.2972355110E-01    0.2972355110E-01
  30.00  35.00   3.50   3.62    0.1667145340E+00    0.1667145340E+00
  35.00  40.00   3.50   3.62    0.4582641120E+00    0.4582641120E+00
  40.00  45.00   3.50   3.62    0.6632989050E+00    0.6632989050E+00
  45.00  50.00   3.50   3.62    0.6645888690E+00    0.6645888690E+00
  50.00  55.00   3.50   3.62    0.4582642020E+00    0.4582642020E+00
  55.00  60.00   3.50   3.62    0.1667145790E+00    0.1667145790E+00
  60.00  65.00   3.50   3.62    0.2972354740E-01    0.2972354740E-01
  65.00  70.00   3.50   3.62    0.1138915490E+00    0.1138915490E+00
  70.00  75.00   3.50   3.62    0.6696380380E+00    0.6696380380E+00
  75.00  80.00   3.50   3.62    0.1249340300E+01    0.1249340300E+01
  80.00  85.00   3.50   3.62    0.1497081640E+01    0.1497081640E+01
  85.00  90.00   3.50   3.62    0.4320611950E+01    0.4320611950E+01
  90.00  95.00   3.50   3.62    0.4875476840E+01    0.4875476840E+01
  95.00 100.00   3.50   3.62    0.1497081640E+01    0.1497081640E+01
 100.00 105.00   3.50   3.62    0.1249340300E+01    0.1249340300E+01
 105.00 110.00   3.50   3.62    0.6696380970E+00    0.6696380970E+00
 110.00 115.00   3.50   3.62    0.1138915640E+00    0.1138915640E+00
 115.00 120.00   3.50   3.62    0.2972355300E-01    0.2972355300E-01
 120.00 125.00   3.50   3.62    0.1667146090E+00    0.1667146090E+00
 125.00 130.00   3.50   3.62    0.4582641420E+00    0.4582641420E+00
 130.00 135.00   3.50   3.62    0.6632989050E+00    0.6632989050E+00
 135.00 140.00   3.50   3.62    0.6645887490E+00    0.6645887490E+00
 140.00 145.00   3.50   3.62    0.4582641120E+00    0.4582641120E+00
 145.00 150.00   3.50   3.62    0.1667145940E+00    0.1667145940E+00
 150.00 155.00   3.50   3.62    0.2972355300E-01    0.2972355300E-01
 155.00 160.00   3.50   3.62    0.1138915490E+00    0.1138915490E+00
 160.00 165.00   3.50   3.62    0.6696380380E+00    0.6696380380E+00
 165.00 170.00   3.50   3.62    0.1249340420E+01    0.1249340420E+01
 170.00 175.00   3.50   3.62    0.1497081760E+01    0.1497081760E+01
 175.00 180.00   3.50   3.62    0.4320613860E+01    0.4320613860E+01
 180.00 185.00   3.50   3.62    0.4875478270E+01    0.4875478270E+01
 185.00 190.00   3.50   3.62    0.1497081760E+01    0.1497081760E+01
 190.00 195.00   3.50   3.62    0.1249340300E+01    0.1249340300E+01
 195.00 200.00   3.50   3.62    0.6696380380E+00    0.6696380380E+00
 200.00 205.00   3.50   3.62    0.1138915720E+00    0.1138915720E+00
 205.00 210.00   3.50   3.62    0.2972355110E-01    0.2972355110E-01
 210.00 215.00   3.50   3.62    0.1667146090E+00    0.1667146090E+00
 215.00 220.00   3.50   3.62    0.4582640830E+00    0.4582640830E+00
 220.00 225.00   3.50   3.62    0.6645887490E+00    0.6645887490E+00
 225.00 230.00   3.50   3.62    0.6632988450E+00    0.6632988450E+00
 230.00 235.00   3.50   3.62    0.4582641420E+00    0.4582641420E+00
 235.00 240.00   3.50   3.62    0.1667146090E+00    0.1667146090E+00
 240.00 245.00   3.50   3.62    0.2972355670E-01    0.2972355670E-01
 245.00 250.00   3.50   3.62    0.1138915420E+00    0.1138915420E+00
 250.00 255.00   3.50   3.62    0.6696380970E+00    0.6696380970E+00
 255.00 260.00   3.50   3.62    0.1249340300E+01    0.1249340300E+01
 260.00 265.00   3.50   3.62    0.1497081760E+01    0.1497081760E+01
 265.00 270.00   3.50   3.62    0.4875477790E+01    0.4875477790E+01
 270.00 275.00   3.50   3.62    0.4320612910E+01    0.4320612910E+01
 275.00 280.00   3.50   3.62    0.1497081760E+01    0.1497081760E+01
 280.00 285.00   3.50   3.62    0.1249340300E+01    0.1249340300E+01
 285.00 290.00   3.50   3.62    0.6696380380E+00    0.6696380380E+00
 290.00 295.00   3.50   3.62    0.1138915270E+00    0.1138915270E+00
 295.00 300.00   3.50   3.62    0.2972355300E-01    0.2972355300E-01
 300.00 305.00   3.50   3.62    0.1667145790E+00    0.1667145790E+00
 305.00 310.00   3.50   3.62    0.4582641720E+00    0.4582641720E+00
 310.00 315.00   3.50   3.62    0.6645888690E+00    0.6645888690E+00
 315.00 320.00   3.50   3.62    0.6632989050E+00    0.6632989050E+00
 320.00 325.00   3.50   3.62    0.4582641120E+00    0.4582641120E+00
 325.00 330.00   3.50   3.62    0.1667145640E+00    0.1667145640E+00
 330.00 335.00   3.50   3.62    0.2972355110E-01    0.2972355110E-01
 335.00 340.00   3.50   3.62    0.1138915870E+00    0.1138915870E+00
 340.00 345.00   3.50   3.62    0.6696380970E+00    0.6696380970E+00
 345.00 350.00   3.50   3.62    0.1249340300E+01    0.1249340300E+01
 350.00 355.00   3.50   3.62    0.1497081640E+01    0.1497081640E+01
 355.00 360.00   3.50   3.62    0.4320613380E+01    0.4320613380E+01
   0.00   5.00   3.62   3.75    0.3696627620E+01    0.3696627620E+01
   5.00  10.00   3.62   3.75    0.9351782200E+00    0.9351782200E+00
  10.00  15.00   3.62   3.75    0.7402547000E+00    0.7402547000E+00
  15.00  20.00   3.62   3.75    0.4132752720E+00    0.4132752720E+00
  20.00  25.00   3.62   3.75    0.4569673540E-01    0.4569673540E-01
  25.00  30.00   3.62   3.75    0.6798943130E-01    0.6798943130E-01
  30.00  35.00   3.62   3.75    0.3408482970E+00    0.3408482970E+00
  35.00  40.00   3.62   3.75    0.6360741850E+00    0.6360741850E+00
  40.00  45.00   3.62   3.75    0.9146394130E+00    0.9146394130E+00
  45.00  50.00   3.62   3.75    0.9139245150E+00    0.9139245150E+00
  50.00  55.00   3.62   3.75    0.6360741850E+00    0.6360741850E+00
  55.00  60.00   3.62   3.75    0.3408482970E+00    0.3408482970E+00
  60.00  65.00   3.62   3.75    0.6798945370E-01    0.6798945370E-01
  65.00  70.00   3.62   3.75    0.4569672420E-01    0.4569672420E-01
  70.00  75.00   3.62   3.75    0.4132753010E+00    0.4132753010E+00
  75.00  80.00   3.62   3.75    0.7402547600E+00    0.7402547600E+00
  80.00  85.00   3.62   3.75    0.9351783390E+00    0.9351783390E+00
  85.00  90.00   3.62   3.75    0.3279500480E+01    0.3279500480E+01
  90.00  95.00   3.62   3.75    0.3696627620E+01    0.3696627620E+01
  95.00 100.00   3.62   3.75    0.9351782800E+00    0.9351782800E+00
 100.00 105.00   3.62   3.75    0.7402547600E+00    0.7402547600E+00
 105.00 110.00   3.62   3.75    0.4132753310E+00    0.4132753310E+00
 110.00 115.00   3.62   3.75    0.4569671680E-01    0.4569671680E-01
 115.00 120.00   3.62   3.75    0.6798945370E-01    0.6798945370E-01
 120.00 125.00   3.62   3.75    0.3408483270E+00    0.3408483270E+00
 125.00 130.00   3.62   3.75    0.6360741850E+00    0.6360741850E+00
 130.00 135.00   3.62   3.75    0.9146393540E+00    0.9146393540E+00
 135.00 140.00   3.62   3.75    0.9139246340E+00    0.9139246340E+00
 140.00 145.00   3.62   3.75    0.6360741850E+00    0.6360741850E+00
 145.00 150.00   3.62   3.75    0.3408482970E+00    0.3408482970E+00
 150.00 155.00   3.62   3.75    0.6798946110E-01    0.6798946110E-01
 155.00 160.00   3.62   3.75    0.4569672790E-01    0.4569672790E-01
 160.00 165.00   3.62   3.75    0.4132753010E+00    0.4132753010E+00
 165.00 170.00   3.62   3.75    0.7402548190E+00    0.7402548190E+00
 170.00 175.00   3.62   3.75    0.9351782800E+00    0.9351782800E+00
 175.00 180.00   3.62   3.75    0.3279501200E+01    0.3279501200E+01
 180.00 185.00   3.62   3.75    0.3696627620E+01    0.3696627620E+01
 185.00 190.00   3.62   3.75    0.9351782800E+00    0.9351782800E+00
 190.00 195.00   3.62   3.75    0.7402547600E+00    0.7402547600E+00
 195.00 200.00   3.62   3.75    0.4132753010E+00    0.4132753010E+00
 200.00 205.00   3.62   3.75    0.4569673540E-01    0.4569673540E-01
 205.00 210.00   3.62   3.75    0.6798946110E-01    0.6798946110E-01
 210.00 215.00   3.62   3.75    0.3408483270E+00    0.3408483270E+00
 215.00 220.00   3.62   3.75    0.6360741850E+00    0.6360741850E+00
 220.00 225.00   3.62   3.75    0.9139245750E+00    0.9139245750E+00
 225.00 230.00   3.62   3.75    0.9146392940E+00    0.9146392940E+00
 230.00 235.00   3.62   3.75    0.6360741850E+00    0.6360741850E+00
 235.00 240.00   3.62   3.75    0.3408483270E+00    0.3408483270E+00
 240.00 245.00   3.62   3.75    0.6798946860E-01    0.6798946860E-01
 245.00 250.00   3.62   3.75    0.4569670930E-01    0.4569670930E-01
 250.00 255.00   3.62   3.75    0.4132753610E+00    0.4132753610E+00
 255.00 260.00   3.62   3.75    0.7402547600E+00    0.7402547600E+00
 260.00 265.00   3.62   3.75    0.9351782800E+00    0.9351782800E+00
 265.00 270.00   3.62   3.75    0.3696628090E+01    0.3696628090E+01
 270.00 275.00   3.62   3.75    0.3279500720E+01    0.3279500720E+01
 275.00 280.00   3.62   3.75    0.9351782800E+00    0.9351782800E+00
 280.00 285.00   3.62   3.75    0.7402547600E+00    0.7402547600E+00
 285.00 290.00   3.62   3.75    0.4132753310E+00    0.4132753310E+00
 290.00 295.00   3.62   3.75    0.4569671680E-01    0.4569671680E-01
 295.00 300.00   3.62   3.75    0.6798947600E-01    0.6798947600E-01
 300.00 305.00   3.62   3.75    0.3408483270E+00    0.3408483270E+00
 305.00 310.00   3.62   3.75    0.6360741850E+00    0.6360741850E+00
 310.00 315.00   3.62   3.75    0.9139244560E+00    0.9139244560E+00
 315.00 320.00   3.62   3.75    0.9146393540E+00    0.9146393540E+00
 320.00 325.00   3.62   3.75    0.6360741850E+00    0.6360741850E+00
 325.00 330.00   3.62   3.75    0.3408483270E+00    0.3408483270E+00
 330.00 335.00   3.62   3.75    0.6798943880E-01    0.6798943880E-01
 335.00 340.00   3.62   3.75    0.4569673910E-01    0.4569673910E-01
 340.00 345.00   3.62   3.75    0.4132753010E+00    0.4132753010E+00
 345.00 350.00   3.62   3.75    0.7402547000E+00    0.7402547000E+00
 350.00 355.00   3.62   3.75    0.9351782200E+00    0.9351782200E+00
 355.00 360.00   3.62   3.75    0.3279500960E+01    0.3279500960E+01
   0.00   5.00   3.75   3.88    0.2743377210E+01    0.2743377210E+01
   5.00  10.00   3.75   3.88    0.6504346130E+00    0.6504346130E+00
  10.00  15.00   3.75   3.88    0.4931368230E+00    0.4931368230E+00
  15.00  20.00   3.75   3.88    0.3443198500E+00    0.3443198500E+00
  20.00  25.00   3.75   3.88    0.4792352770E-01    0.4792352770E-01
  25.00  30.00   3.75   3.88    0.6743843110E-01    0.6743843110E-01
  30.00  35.00   3.75   3.88    0.3452691440E+00    0.3452691440E+00
  35.00  40.00   3.75   3.88    0.6351010800E+00    0.6351010800E+00
  40.00  45.00   3.75   3.88    0.8622027040E+00    0.8622027040E+00
  45.00  50.00   3.75   3.88    0.8624175190E+00    0.8624175190E+00
  50.00  55.00   3.75   3.88    0.6351010200E+00    0.6351010200E+00
  55.00  60.00   3.75   3.88    0.3452690540E+00    0.3452690540E+00
  60.00  65.00   3.75   3.88    0.6743842360E-01    0.6743842360E-01
  65.00  70.00   3.75   3.88    0.4792350900E-01    0.4792350900E-01
  70.00  75.00   3.75   3.88    0.3443198500E+00    0.3443198500E+00
  75.00  80.00   3.75   3.88    0.4931367930E+00    0.4931367930E+00
  80.00  85.00   3.75   3.88    0.6504346730E+00    0.6504346730E+00
  85.00  90.00   3.75   3.88    0.2436045410E+01    0.2436045410E+01
  90.00  95.00   3.75   3.88    0.2743376490E+01    0.2743376490E+01
  95.00 100.00   3.75   3.88    0.6504346730E+00    0.6504346730E+00
 100.00 105.00   3.75   3.88    0.4931367640E+00    0.4931367640E+00
 105.00 110.00   3.75   3.88    0.3443198200E+00    0.3443198200E+00
 110.00 115.00   3.75   3.88    0.4792352390E-01    0.4792352390E-01
 115.00 120.00   3.75   3.88    0.6743840870E-01    0.6743840870E-01
 120.00 125.00   3.75   3.88    0.3452691140E+00    0.3452691140E+00
 125.00 130.00   3.75   3.88    0.6351010800E+00    0.6351010800E+00
 130.00 135.00   3.75   3.88    0.8622026440E+00    0.8622026440E+00
 135.00 140.00   3.75   3.88    0.8624175790E+00    0.8624175790E+00
 140.00 145.00   3.75   3.88    0.6351010800E+00    0.6351010800E+00
 145.00 150.00   3.75   3.88    0.3452692030E+00    0.3452692030E+00
 150.00 155.00   3.75   3.88    0.6743842360E-01    0.6743842360E-01
 155.00 160.00   3.75   3.88    0.4792352770E-01    0.4792352770E-01
 160.00 165.00   3.75   3.88    0.3443198500E+00    0.3443198500E+00
 165.00 170.00   3.75   3.88    0.4931368530E+00    0.4931368530E+00
 170.00 175.00   3.75   3.88    0.6504347920E+00    0.6504347920E+00
 175.00 180.00   3.75   3.88    0.2436046120E+01    0.2436046120E+01
 180.00 185.00   3.75   3.88    0.2743377920E+01    0.2743377920E+01
 185.00 190.00   3.75   3.88    0.6504347920E+00    0.6504347920E+00
 190.00 195.00   3.75   3.88    0.4931368230E+00    0.4931368230E+00
 195.00 200.00   3.75   3.88    0.3443198800E+00    0.3443198800E+00
 200.00 205.00   3.75   3.88    0.4792353510E-01    0.4792353510E-01
 205.00 210.00   3.75   3.88    0.6743843110E-01    0.6743843110E-01
 210.00 215.00   3.75   3.88    0.3452692030E+00    0.3452692030E+00
 215.00 220.00   3.75   3.88    0.6351010800E+00    0.6351010800E+00
 220.00 225.00   3.75   3.88    0.8624175790E+00    0.8624175790E+00
 225.00 230.00   3.75   3.88    0.8622025850E+00    0.8622025850E+00
 230.00 235.00   3.75   3.88    0.6351011400E+00    0.6351011400E+00
 235.00 240.00   3.75   3.88    0.3452691440E+00    0.3452691440E+00
 240.00 245.00   3.75   3.88    0.6743842360E-01    0.6743842360E-01
 245.00 250.00   3.75   3.88    0.4792352770E-01    0.4792352770E-01
 250.00 255.00   3.75   3.88    0.3443198500E+00    0.3443198500E+00
 255.00 260.00   3.75   3.88    0.4931367930E+00    0.4931367930E+00
 260.00 265.00   3.75   3.88    0.6504346730E+00    0.6504346730E+00
 265.00 270.00   3.75   3.88    0.2743377450E+01    0.2743377450E+01
 270.00 275.00   3.75   3.88    0.2436045650E+01    0.2436045650E+01
 275.00 280.00   3.75   3.88    0.6504347320E+00    0.6504347320E+00
 280.00 285.00   3.75   3.88    0.4931368230E+00    0.4931368230E+00
 285.00 290.00   3.75   3.88    0.3443198500E+00    0.3443198500E+00
 290.00 295.00   3.75   3.88    0.4792351280E-01    0.4792351280E-01
 295.00 300.00   3.75   3.88    0.6743843850E-01    0.6743843850E-01
 300.00 305.00   3.75   3.88    0.3452690840E+00    0.3452690840E+00
 305.00 310.00   3.75   3.88    0.6351010800E+00    0.6351010800E+00
 310.00 315.00   3.75   3.88    0.8624174590E+00    0.8624174590E+00
 315.00 320.00   3.75   3.88    0.8622026440E+00    0.8622026440E+00
 320.00 325.00   3.75   3.88    0.6351010800E+00    0.6351010800E+00
 325.00 330.00   3.75   3.88    0.3452691440E+00    0.3452691440E+00
 330.00 335.00   3.75   3.88    0.6743843110E-01    0.6743843110E-01
 335.00 340.00   3.75   3.88    0.4792353140E-01    0.4792353140E-01
 340.00 345.00   3.75   3.88    0.3443198500E+00    0.3443198500E+00
 345.00 350.00   3.75   3.88    0.4931367930E+00    0.4931367930E+00
 350.00 355.00   3.75   3.88    0.6504346130E+00    0.6504346130E+00
 355.00 360.00   3.75   3.88    0.2436045650E+01    0.2436045650E+01
   0.00   5.00   3.88   4.00    0.2045216560E+01    0.2045216560E+01
   5.00  10.00   3.88   4.00    0.3398546280E+00    0.3398546280E+00
  10.00  15.00   3.88   4.00    0.2685626750E+00    0.2685626750E+00
  15.00  20.00   3.88   4.00    0.2449317280E+00    0.2449317280E+00
  20.00  25.00   3.88   4.00    0.4498105120E-01    0.4498105120E-01
  25.00  30.00   3.88   4.00    0.1034344810E+00    0.1034344810E+00
  30.00  35.00   3.88   4.00    0.3687603770E+00    0.3687603770E+00
  35.00  40.00   3.88   4.00    0.6965467330E+00    0.6965467330E+00
  40.00  45.00   3.88   4.00    0.8904383180E+00    0.8904383180E+00
  45.00  50.00   3.88   4.00    0.8939955830E+00    0.8939955830E+00
  50.00  55.00   3.88   4.00    0.6965466740E+00    0.6965466740E+00
  55.00  60.00   3.88   4.00    0.3687602880E+00    0.3687602880E+00
  60.00  65.00   3.88   4.00    0.1034344660E+00    0.1034344660E+00
  65.00  70.00   3.88   4.00    0.4498104750E-01    0.4498104750E-01
  70.00  75.00   3.88   4.00    0.2449317430E+00    0.2449317430E+00
  75.00  80.00   3.88   4.00    0.2685626450E+00    0.2685626450E+00
  80.00  85.00   3.88   4.00    0.3398545980E+00    0.3398545980E+00
  85.00  90.00   3.88   4.00    0.1801818370E+01    0.1801818370E+01
  90.00  95.00   3.88   4.00    0.2045216320E+01    0.2045216320E+01
  95.00 100.00   3.88   4.00    0.3398545380E+00    0.3398545380E+00
 100.00 105.00   3.88   4.00    0.2685626150E+00    0.2685626150E+00
 105.00 110.00   3.88   4.00    0.2449316980E+00    0.2449316980E+00
 110.00 115.00   3.88   4.00    0.4498105120E-01    0.4498105120E-01
 115.00 120.00   3.88   4.00    0.1034344510E+00    0.1034344510E+00
 120.00 125.00   3.88   4.00    0.3687603470E+00    0.3687603470E+00
 125.00 130.00   3.88   4.00    0.6965467330E+00    0.6965467330E+00
 130.00 135.00   3.88   4.00    0.8904382590E+00    0.8904382590E+00
 135.00 140.00   3.88   4.00    0.8939955230E+00    0.8939955230E+00
 140.00 145.00   3.88   4.00    0.6965467330E+00    0.6965467330E+00
 145.00 150.00   3.88   4.00    0.3687604070E+00    0.3687604070E+00
 150.00 155.00   3.88   4.00    0.1034344580E+00    0.1034344580E+00
 155.00 160.00   3.88   4.00    0.4498104010E-01    0.4498104010E-01
 160.00 165.00   3.88   4.00    0.2449317430E+00    0.2449317430E+00
 165.00 170.00   3.88   4.00    0.2685627040E+00    0.2685627040E+00
 170.00 175.00   3.88   4.00    0.3398545980E+00    0.3398545980E+00
 175.00 180.00   3.88   4.00    0.1801819800E+01    0.1801819800E+01
 180.00 185.00   3.88   4.00    0.2045217750E+01    0.2045217750E+01
 185.00 190.00   3.88   4.00    0.3398545980E+00    0.3398545980E+00
 190.00 195.00   3.88   4.00    0.2685626750E+00    0.2685626750E+00
 195.00 200.00   3.88   4.00    0.2449317430E+00    0.2449317430E+00
 200.00 205.00   3.88   4.00    0.4498104380E-01    0.4498104380E-01
 205.00 210.00   3.88   4.00    0.1034344580E+00    0.1034344580E+00
 210.00 215.00   3.88   4.00    0.3687604070E+00    0.3687604070E+00
 215.00 220.00   3.88   4.00    0.6965466740E+00    0.6965466740E+00
 220.00 225.00   3.88   4.00    0.8939954640E+00    0.8939954640E+00
 225.00 230.00   3.88   4.00    0.8904382590E+00    0.8904382590E+00
 230.00 235.00   3.88   4.00    0.6965467930E+00    0.6965467930E+00
 235.00 240.00   3.88   4.00    0.3687603770E+00    0.3687603770E+00
 240.00 245.00   3.88   4.00    0.1034344510E+00    0.1034344510E+00
 245.00 250.00   3.88   4.00    0.4498105500E-01    0.4498105500E-01
 250.00 255.00   3.88   4.00    0.2449317280E+00    0.2449317280E+00
 255.00 260.00   3.88   4.00    0.2685626750E+00    0.2685626750E+00
 260.00 265.00   3.88   4.00    0.3398546280E+00    0.3398546280E+00
 265.00 270.00   3.88   4.00    0.2045217750E+01    0.2045217750E+01
 270.00 275.00   3.88   4.00    0.1801819680E+01    0.1801819680E+01
 275.00 280.00   3.88   4.00    0.3398546280E+00    0.3398546280E+00
 280.00 285.00   3.88   4.00    0.2685627040E+00    0.2685627040E+00
 285.00 290.00   3.88   4.00    0.2449317430E+00    0.2449317430E+00
 290.00 295.00   3.88   4.00    0.4498104750E-01    0.4498104750E-01
 295.00 300.00   3.88   4.00    0.1034344660E+00    0.1034344660E+00
 300.00 305.00   3.88   4.00    0.3687603180E+00    0.3687603180E+00
 305.00 310.00   3.88   4.00    0.6965467330E+00    0.6965467330E+00
 310.00 315.00   3.88   4.00    0.8939955830E+00    0.8939955830E+00
 315.00 320.00   3.88   4.00    0.8904382590E+00    0.8904382590E+00
 320.00 325.00   3.88   4.00    0.6965467330E+00    0.6965467330E+00
 325.00 330.00   3.88   4.00    0.3687604070E+00    0.3687604070E+00
 330.00 335.00   3.88   4.00    0.1034344880E+00    0.1034344880E+00
 335.00 340.00   3.88   4.00    0.4498105500E-01    0.4498105500E-01
 340.00 345.00   3.88   4.00    0.2449317430E+00    0.2449317430E+00
 345.00 350.00   3.88   4.00    0.2685626450E+00    0.2685626450E+00
 350.00 355.00   3.88   4.00    0.3398546280E+00    0.3398546280E+00
 355.00 360.00   3.88   4.00    0.1801818730E+01    0.1801818730E+01
